"﻿ORDER_NO";"SCHEDULE_ID";"BUILD_TYPE";"BUILD_SEQ";"PREV_BUILD_SEQ";"NEXT_BUILD_SEQ";"PANE";"COMP";"QTY";"WEIGHT";"MAT_ID";"GLASS_NAME";"STEP_NO";"NEXT_STEP_NO";"PREV_STEP_NO";"STEP_NAME";"PLAN_SEQ";"PLANNED_MACHINE";"WTIME";"CYCLE_TIME";"SCHEDULED_DATE";"PLANNED_SHIFT"
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;9.643;9.64;"24.11.2023";2
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.087;0.09;"25.11.2023";1
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2500;5.668;5.67;"25.11.2023";2
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.433;4;"26.11.2023";1
2578614;449149;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;1.733;1.73;"27.11.2023";1
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.207;4;"24.11.2023";2
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2203;6.83;6.83;"25.11.2023";1
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.043;0.04;"25.11.2023";1
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2520;4.127;5;"25.11.2023";2
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.213;4;"26.11.2023";1
2578614;449151;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.85;0.85;"27.11.2023";1
2578615;449159;1;1;2;0;0;0;18;5027;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;2.317;5;"02.12.2023";2
2578615;449159;1;1;2;0;0;0;18;5027;"";"";55000;60000;50000;"Ящик";54;5500;0.01;0.016;"02.12.2023";2
2578615;449159;1;1;2;0;0;0;18;5027;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.025;4;"03.12.2023";1
2578615;449159;1;1;2;0;0;0;18;5027;"";"";70000;"";60000;"Погрузка";56;7000;0.1;0.1;"04.12.2023";1
2578615;449159;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1050;0.967;4;"01.12.2023";1
2578615;449159;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2050;1.713;4;"01.12.2023";1
2578615;449159;2;2;0;1;1;0;18;2095;41430;"10 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2530;3.333;5;"01.12.2023";2
2578615;449159;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;0.907;4;"01.12.2023";1
2578615;449159;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;0.988;4;"01.12.2023";1
2578615;449159;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.005;0.016;"01.12.2023";2
2578615;449159;2;3;0;1;2;0;18;1257;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;270;3.073;5;"01.12.2023";2
2578615;449159;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;0.907;4;"01.12.2023";1
2578615;449159;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";21001;6700;1110;"МО Обработка кромки";26;2150;1.713;4;"01.12.2023";1
2578615;449159;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.005;0.016;"01.12.2023";2
2578615;449159;2;4;0;1;3;0;18;1676;33748;"8 мм LartaPro Premium T закаленное";25000;"";6700;"Термообработка";36;2530;1.797;5;"01.12.2023";2
2578615;449159;3;5;0;1;0;1;18;0;2526;"";40000;"";"";"Гнутье рамки";49;4000;0.887;0.89;"02.12.2023";1
2578615;449159;3;6;0;1;0;2;18;0;2526;"";40000;"";"";"Гнутье рамки";49;4000;0.887;0.89;"02.12.2023";1
2578615;449160;1;1;2;0;0;0;72;12185;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;5.997;6;"02.12.2023";1
2578615;449160;1;1;2;0;0;0;72;12185;"";"";55000;60000;50000;"Ящик";54;5500;0.04;0.04;"02.12.2023";2
2578615;449160;1;1;2;0;0;0;72;12185;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.1;4;"02.12.2023";2
2578615;449160;1;1;2;0;0;0;72;12185;"";"";70000;"";60000;"Погрузка";56;7000;0.4;0.4;"04.12.2023";1
2578615;449160;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;2.64;4;"30.11.2023";2
2578615;449160;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2020;4.802;4.8;"30.11.2023";2
2578615;449160;2;2;0;1;1;0;72;4874;41438;"8 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2540;7.727;7.73;"01.12.2023";1
2578615;449160;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;2.64;4;"30.11.2023";2
2578615;449160;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;3.6;4;"30.11.2023";2
2578615;449160;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.02;0.02;"01.12.2023";1
2578615;449160;2;3;0;1;2;0;72;3656;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;270;8.955;8.96;"01.12.2023";1
2578615;449160;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;2.64;4;"30.11.2023";2
2578615;449160;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";21001;6700;1110;"МО Обработка кромки";26;2150;3.6;4;"01.12.2023";1
2578615;449160;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.02;0.02;"01.12.2023";1
2578615;449160;2;4;0;1;3;0;72;3656;33756;"6 мм LartaPro Premium T зак";25000;"";6700;"Термообработка";36;2520;3.898;5;"01.12.2023";2
2578615;449160;3;5;0;1;0;1;72;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;2.935;2.94;"01.12.2023";2
2578615;449160;3;6;0;1;0;2;72;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;2.935;2.94;"01.12.2023";2
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;0.64;4;"30.11.2023";1
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;2.107;4;"30.11.2023";2
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.013;0.016;"30.11.2023";2
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2530;1.373;5;"01.12.2023";1
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.067;4;"01.12.2023";1
2578615;449161;2;1;0;0;1;0;48;1171;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.267;0.27;"02.12.2023";1
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.733;4;"01.12.2023";1
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;9.643;9.64;"01.12.2023";2
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.087;0.09;"02.12.2023";1
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;5.668;5.67;"02.12.2023";2
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.433;4;"03.12.2023";1
2578615;449162;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;1.733;1.73;"04.12.2023";1
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.207;4;"01.12.2023";2
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;5.996;6;"02.12.2023";1
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.043;0.04;"02.12.2023";1
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;4.127;5;"02.12.2023";2
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.213;4;"03.12.2023";1
2578615;449163;2;1;0;0;1;0;153;4005;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.85;0.85;"04.12.2023";1
2578617;449172;1;1;2;0;0;0;24;6703;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;3.089;5;"08.12.2023";2
2578617;449172;1;1;2;0;0;0;24;6703;"";"";55000;60000;50000;"Ящик";54;5500;0.013;0.016;"08.12.2023";2
2578617;449172;1;1;2;0;0;0;24;6703;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.033;4;"09.12.2023";1
2578617;449172;1;1;2;0;0;0;24;6703;"";"";70000;"";60000;"Погрузка";56;7000;0.133;0.13;"10.12.2023";1
2578617;449172;2;2;0;1;1;0;24;2793;41430;"10 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;1.289;4;"07.12.2023";1
2578617;449172;2;2;0;1;1;0;24;2793;41430;"10 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2050;2.284;4;"07.12.2023";1
2578617;449172;2;2;0;1;1;0;24;2793;41430;"10 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2540;4.444;5;"07.12.2023";2
2578617;449172;2;3;0;1;2;0;24;1676;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;1.209;4;"06.12.2023";1
2578617;449172;2;3;0;1;2;0;24;1676;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;1.318;4;"07.12.2023";1
2578617;449172;2;3;0;1;2;0;24;1676;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.007;0.016;"06.12.2023";2
2578617;449172;2;3;0;1;2;0;24;1676;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;2520;1.64;5;"06.12.2023";2
2578617;449172;2;4;0;1;3;0;24;2234;33748;"8 мм LartaPro Premium T закаленное";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;1.209;4;"07.12.2023";1
2578617;449172;2;4;0;1;3;0;24;2234;33748;"8 мм LartaPro Premium T закаленное";21001;6700;1110;"МО Обработка кромки";26;2150;2.284;4;"07.12.2023";1
2578617;449172;2;4;0;1;3;0;24;2234;33748;"8 мм LartaPro Premium T закаленное";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.007;0.016;"07.12.2023";2
2578617;449172;2;4;0;1;3;0;24;2234;33748;"8 мм LartaPro Premium T закаленное";25000;"";6700;"Термообработка";36;2530;2.396;5;"07.12.2023";2
2578617;449172;3;5;0;1;0;1;24;0;2526;"";40000;"";"";"Гнутье рамки";49;4000;1.182;1.18;"08.12.2023";1
2578617;449172;3;6;0;1;0;2;24;0;2526;"";40000;"";"";"Гнутье рамки";49;400;1.182;1.18;"08.12.2023";1
2578617;449173;1;1;2;0;0;0;96;16247;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;7.996;8;"09.12.2023";1
2578617;449173;1;1;2;0;0;0;96;16247;"";"";55000;60000;50000;"Ящик";54;5500;0.053;0.05;"09.12.2023";2
2578617;449173;1;1;2;0;0;0;96;16247;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.133;4;"09.12.2023";2
2578617;449173;1;1;2;0;0;0;96;16247;"";"";70000;"";60000;"Погрузка";56;7000;0.533;0.53;"11.12.2023";1
2578617;449173;2;2;0;1;1;0;96;6499;41438;"8 LartaPro  Platinum HD 67 зак";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;3.52;4;"07.12.2023";1
2578617;449173;2;2;0;1;1;0;96;6499;41438;"8 LartaPro  Platinum HD 67 зак";21001;25000;1110;"МО Обработка кромки";25;2020;6.402;6.4;"07.12.2023";1
2578617;449173;2;2;0;1;1;0;96;6499;41438;"8 LartaPro  Platinum HD 67 зак";25000;"";21001;"Термообработка";34;2540;10.302;10.3;"07.12.2023";2
2578617;449173;2;3;0;1;2;0;96;4874;13036;"6М1 Салават зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1051;3.52;4;"07.12.2023";1
2578617;449173;2;3;0;1;2;0;96;4874;13036;"6М1 Салават зак";21001;6700;1110;"МО Обработка кромки";26;2150;4.8;4.8;"07.12.2023";2
2578617;449173;2;3;0;1;2;0;96;4874;13036;"6М1 Салават зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.027;0.03;"07.12.2023";2
2578617;449173;2;3;0;1;2;0;96;4874;13036;"6М1 Салават зак";25000;"";6700;"Термообработка";36;2530;4.771;5;"08.12.2023";1
2578617;449173;2;4;0;1;3;0;96;4874;33756;"6 мм LartaPro Premium T зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1050;3.52;4;"07.12.2023";1
2578617;449173;2;4;0;1;3;0;96;4874;33756;"6 мм LartaPro Premium T зак";21001;6700;1110;"МО Обработка кромки";26;2150;4.8;4.8;"07.12.2023";2
2578617;449173;2;4;0;1;3;0;96;4874;33756;"6 мм LartaPro Premium T зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.027;0.03;"07.12.2023";2
2578617;449173;2;4;0;1;3;0;96;4874;33756;"6 мм LartaPro Premium T зак";25000;"";6700;"Термообработка";36;2520;5.198;5.2;"08.12.2023";1
2578617;449173;3;5;0;1;0;1;96;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;3.913;3.91;"08.12.2023";1
2578617;449173;3;6;0;1;0;2;96;0;2518;"";40000;"";"";"Гнутье рамки";49;4000;3.913;3.91;"08.12.2023";1
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;2.733;4;"07.12.2023";1
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;9.643;9.64;"07.12.2023";2
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.087;0.09;"08.12.2023";1
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;5.668;5.67;"08.12.2023";2
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.433;4;"09.12.2023";1
2578617;449175;2;1;0;0;1;0;312;4600;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;1.733;1.73;"10.12.2023";1
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;0.853;4;"09.12.2023";1
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;2.809;4;"09.12.2023";1
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.018;0.02;"09.12.2023";2
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2530;1.831;5;"10.12.2023";1
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.089;4;"10.12.2023";1
2578617;449178;2;1;0;0;1;0;64;1561;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;0.356;0.36;"11.12.2023";1
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";1100;21001;"";"Резка монолитной продукции";24;1004;3.853;4;"08.12.2023";1
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";21001;6700;1100;"МО Обработка кромки";25;2020;11.209;11.21;"08.12.2023";2
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";6700;25000;21001;"Обратночитаемая маркировка";34;605;0.086;0.09;"09.12.2023";1
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";25000;60000;6700;"Термообработка";35;2540;7.392;7.39;"09.12.2023";1
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";60000;70000;25000;"Упаковка прочая";68;6500;0.428;4;"10.12.2023";1
2578617;449179;2;1;0;0;1;0;308;6873;41438;"8 LartaPro  Platinum HD 67 зак";70000;"";60000;"Погрузка";69;7000;1.711;1.71;"11.12.2023";1
2574516;449186;1;1;2;0;0;0;16;4422;"";"";50000;55000;"";"Сборка специальных с\п";60;5050;2.418;5;"15.12.2023";1
2574516;449186;1;1;2;0;0;0;16;4422;"";"";55000;60000;50000;"Ящик";63;5500;0.009;0.016;"15.12.2023";2
2574516;449186;1;1;2;0;0;0;16;4422;"";"";60000;70000;55000;"Упаковка прочая";64;6000;0.022;4;"15.12.2023";2
2574516;449186;1;1;2;0;0;0;16;4422;"";"";70000;"";60000;"Погрузка";65;7000;0.089;0.09;"17.12.2023";1
2574516;449186;2;2;3;1;1;0;16;2065;96102;"MGLaminat 66.2";3000;3002;"";"Сборка ламината";6;320;1.551;6;"13.12.2023";1
2574516;449186;2;2;3;1;1;0;16;2065;96102;"MGLaminat 66.2";3002;44100;3000;"Ламинация";7;322;2.526;10;"13.12.2023";2
2574516;449186;2;2;3;1;1;0;16;2065;96102;"MGLaminat 66.2";44100;6400;3002;"Маркировка сырого триплекса";10;603;1.387;1.39;"12.12.2023";1
2574516;449186;2;2;3;1;1;0;16;2065;96102;"MGLaminat 66.2";6400;"";44100;"Мойка стекла";30;602;1.574;1.57;"15.12.2023";1
2574516;449186;4;3;0;2;1;1;14;872;12006;"6ExtraClear Larta Рязань";11100;12001;"";"Резка комп ламината (СП сырые)";1;1004;1.199;4;"12.12.2023";1
2574516;449186;4;3;0;2;1;1;14;872;12006;"6ExtraClear Larta Рязань";12001;"";11100;"МО Обработка кромки (комп.)";2;2203;0.865;4;"12.12.2023";2
2574516;449186;4;3;0;2;1;1;2;139;12106;"6ExtraClear Larta Ряз MG";11100;12001;"";"Резка комп ламината (СП сырые)";1;1004;0.1;4;"12.12.2023";1
2574516;449186;4;3;0;2;1;1;2;139;12106;"6ExtraClear Larta Ряз MG";12001;"";11100;"МО Обработка кромки (комп.)";2;2203;0.115;4;"12.12.2023";2
2574516;449186;4;5;0;2;1;3;16;1010;12006;"6ExtraClear Larta Рязань";11100;12001;"";"Резка комп ламината (СП сырые)";1;1004;1.299;4;"12.12.2023";1
2574516;449186;4;5;0;2;1;3;16;1010;12006;"6ExtraClear Larta Рязань";12001;"";11100;"МО Обработка кромки (комп.)";2;2203;0.98;4;"12.12.2023";2
2574516;449186;2;6;0;1;2;0;16;1010;41136;"6 LartaPro SE Neutral 80зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;1.299;4;"13.12.2023";2
2574516;449186;2;6;0;1;2;0;16;1010;41136;"6 LartaPro SE Neutral 80зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.98;4;"14.12.2023";1
2574516;449186;2;6;0;1;2;0;16;1010;41136;"6 LartaPro SE Neutral 80зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.004;0;"14.12.2023";1
2574516;449186;2;6;0;1;2;0;16;1010;41136;"6 LartaPro SE Neutral 80зак";25000;"";6700;"Термообработка";36;2520;1.086;5;"14.12.2023";2
2574516;449186;2;7;0;1;3;0;16;1347;33748;"8 мм LartaPro Premium T закаленное";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;1.299;4;"13.12.2023";2
2574516;449186;2;7;0;1;3;0;16;1347;33748;"8 мм LartaPro Premium T закаленное";21001;6700;1110;"МО Обработка кромки";26;2203;1.587;4;"14.12.2023";1
2574516;449186;2;7;0;1;3;0;16;1347;33748;"8 мм LartaPro Premium T закаленное";6700;25000;21001;"Обратночитаемая маркировка";35;605;0.004;0;"14.12.2023";1
2574516;449186;2;7;0;1;3;0;16;1347;33748;"8 мм LartaPro Premium T закаленное";25000;"";6700;"Термообработка";36;2520;1.449;5;"14.12.2023";2
2574516;449186;3;8;0;1;0;1;2;0;514;"";40000;"";"";"Гнутье рамки";58;4000;0.081;0.08;"15.12.2023";1
2574516;449186;3;8;0;1;0;1;14;0;526;"";40000;"";"";"Гнутье рамки";58;4000;0.509;0.51;"15.12.2023";1
2574516;449186;3;9;0;1;0;2;2;0;514;"";40000;"";"";"Гнутье рамки";58;4000;0.081;0.08;"15.12.2023";1
2574516;449186;3;9;0;1;0;2;14;0;526;"";40000;"";"";"Гнутье рамки";58;4000;0.509;0.51;"15.12.2023";1
2574516;449187;1;1;2;0;0;0;1;208;"";"";50000;6100;"";"Сборка специальных с\п";51;5050;0.299;5;"15.12.2023";1
2574516;449187;1;1;2;0;0;0;1;208;"";"";6100;55000;50000;"Сушка пакетов";54;601;0.001;0;"16.12.2023";1
2574516;449187;1;1;2;0;0;0;1;208;"";"";55000;60000;6100;"Ящик";55;5500;0.001;0;"17.12.2023";1
2574516;449187;1;1;2;0;0;0;1;208;"";"";60000;70000;55000;"Упаковка прочая";56;6000;0.001;0;"17.12.2023";1
2574516;449187;1;1;2;0;0;0;1;208;"";"";70000;"";60000;"Погрузка";57;7000;0.006;0.016;"19.12.2023";1
2574516;449187;2;2;3;1;1;0;1;97;96307;"MGLaminat 66.2 закаленный";3000;3002;"";"Сборка ламината";20;320;0.112;6;"13.12.2023";1
2574516;449187;2;2;3;1;1;0;1;97;96307;"MGLaminat 66.2 закаленный";3002;6400;3000;"Ламинация";21;322;0.119;10;"13.12.2023";2
2574516;449187;2;2;3;1;1;0;1;97;96307;"MGLaminat 66.2 закаленный";6400;"";3002;"Мойка стекла";44;602;0.074;0.07;"15.12.2023";1
2574516;449187;4;3;0;2;1;1;1;48;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.034;4;"11.12.2023";2
2574516;449187;4;3;0;2;1;1;1;48;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.048;4;"12.12.2023";1
2574516;449187;4;3;0;2;1;1;1;48;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.046;5;"12.12.2023";2
2574516;449187;4;5;0;2;1;3;1;48;12006;"6ExtraClear Larta Рязань";11110;12001;"";"Резка комп ламината (СП закал)";1;1004;0.034;4;"11.12.2023";2
2574516;449187;4;5;0;2;1;3;1;48;12006;"6ExtraClear Larta Рязань";12001;12500;11110;"МО Обработка кромки (комп.)";2;2203;0.048;4;"12.12.2023";1
2574516;449187;4;5;0;2;1;3;1;48;12006;"6ExtraClear Larta Рязань";12500;"";12001;"Термообработка (на ламинат)";11;2520;0.046;5;"12.12.2023";2
2574516;449187;2;6;0;1;2;0;1;48;41136;"6 LartaPro SE Neutral 80зак";1110;21001;"";"Резка СП (закаленное стекло)";25;1004;0.062;4;"13.12.2023";2
2574516;449187;2;6;0;1;2;0;1;48;41136;"6 LartaPro SE Neutral 80зак";21001;6700;1110;"МО Обработка кромки";26;2203;0.048;4;"14.12.2023";1
2574516;449187;2;6;0;1;2;0;1;48;41136;"6 LartaPro SE Neutral 80зак";6700;25000;21001;"Обратночитаемая маркировка";35;605;0;0;"14.12.2023";1
2574516;449187;2;6;0;1;2;0;1;48;41136;"6 LartaPro SE Neutral 80зак";25000;"";6700;"Термообработка";36;2520;0.051;5;"14.12.2023";2
2574516;449187;2;7;0;1;3;0;1;64;12108;"8ExtraClear Larta Ряз MG";1110;21001;"";"Резка СП (закаленное стекло)";24;1004;0.034;4;"13.12.2023";1
2574516;449187;2;7;0;1;3;0;1;64;12108;"8ExtraClear Larta Ряз MG";21001;2430;1110;"МО Обработка кромки";25;2203;0.083;4;"13.12.2023";2
2574516;449187;2;7;0;1;3;0;1;64;12108;"8ExtraClear Larta Ряз MG";2430;25000;21001;"Покраска1";28;243;0.25;4;"14.12.2023";1
2574516;449187;2;7;0;1;3;0;1;64;12108;"8ExtraClear Larta Ряз MG";25000;"";2430;"Термообработка";34;2500;0.068;5;"14.12.2023";2
2574516;449187;3;8;0;1;0;1;1;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.045;0.05;"15.12.2023";1
2574516;449187;3;9;0;1;0;2;1;0;514;"";40000;"";"";"Гнутье рамки";49;4000;0.045;0.05;"15.12.2023";1
2574516;449188;1;1;2;0;0;0;5;799;"";"";50000;55000;"";"Сборка специальных с\п";51;5050;0.473;5;"15.12.2023";1
2574516;449188;1;1;2;0;0;0;5;799;"";"";55000;60000;50000;"Ящик";54;5500;0.003;0;"15.12.2023";2
2574516;449188;1;1;2;0;0;0;5;799;"";"";60000;70000;55000;"Упаковка прочая";55;6000;0.007;4;"15.12.2023";2
