CALENDAR_NR;C_DATE;C_SHIFT;CALENDAR
1048;08.02.2024;1;11,98
1048;08.02.2024;2;0
1048;09.02.2024;1;11,98
1048;09.02.2024;2;0
1048;10.02.2024;1;11,98
1048;10.02.2024;2;0
1048;11.02.2024;1;11,98
1048;11.02.2024;2;0
1048;12.02.2024;1;11,98
1048;12.02.2024;2;0
1048;13.02.2024;1;11,98
1048;13.02.2024;2;0
1048;14.02.2024;1;11,98
1048;14.02.2024;2;0
1048;15.02.2024;1;11,98
1048;15.02.2024;2;0
1048;16.02.2024;1;11,98
1048;16.02.2024;2;0
1048;17.02.2024;1;11,98
1048;17.02.2024;2;0
1048;18.02.2024;1;11,98
1048;18.02.2024;2;0
1048;19.02.2024;1;11,98
1048;19.02.2024;2;0
1048;20.02.2024;1;11,98
1048;20.02.2024;2;0
1048;21.02.2024;1;11,98
1048;21.02.2024;2;0
1048;22.02.2024;1;11,98
1048;22.02.2024;2;0
1048;23.02.2024;1;11,98
1048;23.02.2024;2;0
1048;24.02.2024;1;11,98
1048;24.02.2024;2;0
1048;25.02.2024;1;11,98
1048;25.02.2024;2;0
1048;26.02.2024;1;11,98
1048;26.02.2024;2;0
1048;27.02.2024;1;11,98
1048;27.02.2024;2;0
1048;28.02.2024;1;11,98
1048;28.02.2024;2;0
1058;01.11.2023;1;11,98
1058;01.11.2023;2;0
1058;02.11.2023;1;11,98
1058;02.11.2023;2;0
1058;03.11.2023;1;11,98
1058;03.11.2023;2;0
1058;04.11.2023;1;11,98
1058;04.11.2023;2;0
1058;05.11.2023;1;11,98
1058;05.11.2023;2;0
1058;06.11.2023;1;11,98
1058;06.11.2023;2;0
1058;07.11.2023;1;11,98
1058;07.11.2023;2;0
1058;08.11.2023;1;11,98
1058;08.11.2023;2;0
1058;09.11.2023;1;11,98
1058;09.11.2023;2;0
1058;10.11.2023;1;11,98
1058;10.11.2023;2;0
1058;11.11.2023;1;11,98
1058;11.11.2023;2;0
1058;12.11.2023;1;11,98
1058;12.11.2023;2;0
1058;13.11.2023;1;11,98
1058;13.11.2023;2;0
1058;14.11.2023;1;11,98
1058;14.11.2023;2;0
1058;15.11.2023;1;11,98
1058;15.11.2023;2;0
1058;16.11.2023;1;11,98
1058;16.11.2023;2;0
1058;17.11.2023;1;11,98
1058;17.11.2023;2;0
1058;18.11.2023;1;11,98
1058;18.11.2023;2;0
1058;19.11.2023;1;11,98
1058;19.11.2023;2;0
1058;20.11.2023;1;11,98
1058;20.11.2023;2;0
1058;21.11.2023;1;11,98
1058;21.11.2023;2;0
1058;22.11.2023;1;11,98
1058;22.11.2023;2;0
1058;23.11.2023;1;11,98
1058;23.11.2023;2;0
1058;24.11.2023;1;11,98
1058;24.11.2023;2;0
1058;25.11.2023;1;11,98
1058;25.11.2023;2;0
1058;26.11.2023;1;11,98
1058;26.11.2023;2;0
1058;27.11.2023;1;11,98
1058;27.11.2023;2;0
1058;28.11.2023;1;11,98
1058;28.11.2023;2;0
1058;29.11.2023;1;11,98
1058;29.11.2023;2;0
1058;30.11.2023;1;11,98
1058;30.11.2023;2;0
1058;01.12.2023;1;11,98
1058;01.12.2023;2;0
1058;02.12.2023;1;11,98
1058;02.12.2023;2;0
1058;03.12.2023;1;11,98
1058;03.12.2023;2;0
1058;04.12.2023;1;11,98
1058;04.12.2023;2;0
1058;05.12.2023;1;11,98
1058;05.12.2023;2;0
1058;06.12.2023;1;11,98
1058;06.12.2023;2;0
1058;07.12.2023;1;11,98
1058;07.12.2023;2;0
1058;08.12.2023;1;11,98
1058;08.12.2023;2;0
1058;09.12.2023;1;11,98
1058;09.12.2023;2;0
1058;10.12.2023;1;11,98
1058;10.12.2023;2;0
1058;11.12.2023;1;11,98
1058;11.12.2023;2;0
1058;12.12.2023;1;11,98
1058;12.12.2023;2;0
1058;13.12.2023;1;11,98
1058;13.12.2023;2;0
1058;14.12.2023;1;11,98
1058;14.12.2023;2;0
1058;15.12.2023;1;11,98
1058;15.12.2023;2;0
1058;16.12.2023;1;11,98
1058;16.12.2023;2;0
1058;17.12.2023;1;11,98
1058;17.12.2023;2;0
1058;18.12.2023;1;11,98
1058;18.12.2023;2;0
1058;19.12.2023;1;11,98
1058;19.12.2023;2;0
1058;20.12.2023;1;11,98
1058;20.12.2023;2;0
1058;21.12.2023;1;11,98
1058;21.12.2023;2;0
1058;22.12.2023;1;11,98
1058;22.12.2023;2;0
1058;23.12.2023;1;11,98
1058;23.12.2023;2;0
1058;24.12.2023;1;11,98
1058;24.12.2023;2;0
1058;25.12.2023;1;11,98
1058;25.12.2023;2;0
1058;26.12.2023;1;11,98
1058;26.12.2023;2;0
1058;27.12.2023;1;11,98
1058;27.12.2023;2;0
1058;28.12.2023;1;11,98
1058;28.12.2023;2;0
1058;29.12.2023;1;11,98
1058;29.12.2023;2;0
1058;30.12.2023;1;11,98
1058;30.12.2023;2;0
1058;31.12.2023;1;11,98
1058;31.12.2023;2;0
1058;01.01.2024;1;11,98
1058;01.01.2024;2;0
1058;02.01.2024;1;11,98
1058;02.01.2024;2;0
1058;03.01.2024;1;11,98
1058;03.01.2024;2;0
1058;04.01.2024;1;11,98
1058;04.01.2024;2;0
1058;05.01.2024;1;11,98
1058;05.01.2024;2;0
1058;06.01.2024;1;11,98
1058;06.01.2024;2;0
1058;07.01.2024;1;11,98
1058;07.01.2024;2;0
1058;08.01.2024;1;11,98
1058;08.01.2024;2;0
1058;09.01.2024;1;11,98
1058;09.01.2024;2;0
1058;10.01.2024;1;11,98
1058;10.01.2024;2;0
1058;11.01.2024;1;11,98
1058;11.01.2024;2;0
1058;12.01.2024;1;11,98
1058;12.01.2024;2;0
1058;13.01.2024;1;11,98
1058;13.01.2024;2;0
1058;14.01.2024;1;11,98
1058;14.01.2024;2;0
1058;15.01.2024;1;11,98
1058;15.01.2024;2;0
1058;16.01.2024;1;11,98
1058;16.01.2024;2;0
1058;17.01.2024;1;11,98
1058;17.01.2024;2;0
1058;18.01.2024;1;11,98
1058;18.01.2024;2;0
1058;19.01.2024;1;11,98
1058;19.01.2024;2;0
1058;20.01.2024;1;11,98
1058;20.01.2024;2;0
1058;21.01.2024;1;11,98
1058;21.01.2024;2;0
1058;22.01.2024;1;11,98
1058;22.01.2024;2;0
1058;23.01.2024;1;11,98
1058;23.01.2024;2;0
1058;24.01.2024;1;11,98
1058;24.01.2024;2;0
1058;25.01.2024;1;11,98
1058;25.01.2024;2;0
1058;26.01.2024;1;11,98
1058;26.01.2024;2;0
1058;27.01.2024;1;11,98
1058;27.01.2024;2;0
1058;28.01.2024;1;11,98
1058;28.01.2024;2;0
1058;29.01.2024;1;11,98
1058;29.01.2024;2;0
1058;30.01.2024;1;11,98
1058;30.01.2024;2;0
1058;31.01.2024;1;11,98
1058;31.01.2024;2;0
1058;01.02.2024;1;11,98
1058;01.02.2024;2;0
1058;02.02.2024;1;11,98
1058;02.02.2024;2;0
1058;03.02.2024;1;11,98
1058;03.02.2024;2;0
1058;04.02.2024;1;11,98
1058;04.02.2024;2;0
1058;05.02.2024;1;11,98
1058;05.02.2024;2;0
1058;06.02.2024;1;11,98
1058;06.02.2024;2;0
1058;07.02.2024;1;11,98
1058;07.02.2024;2;0
1058;08.02.2024;1;11,98
1058;08.02.2024;2;0
1058;09.02.2024;1;11,98
1058;09.02.2024;2;0
1058;10.02.2024;1;11,98
1058;10.02.2024;2;0
1058;11.02.2024;1;11,98
1058;11.02.2024;2;0
1058;12.02.2024;1;11,98
1058;12.02.2024;2;0
1058;13.02.2024;1;11,98
1058;13.02.2024;2;0
1058;14.02.2024;1;11,98
1058;14.02.2024;2;0
1058;15.02.2024;1;11,98
1058;15.02.2024;2;0
1058;16.02.2024;1;11,98
1058;16.02.2024;2;0
1058;17.02.2024;1;11,98
1058;17.02.2024;2;0
1058;18.02.2024;1;11,98
1058;18.02.2024;2;0
1058;19.02.2024;1;11,98
1058;19.02.2024;2;0
1058;20.02.2024;1;11,98
1058;20.02.2024;2;0
1058;21.02.2024;1;11,98
1058;21.02.2024;2;0
1058;22.02.2024;1;11,98
1058;22.02.2024;2;0
1058;23.02.2024;1;11,98
1058;23.02.2024;2;0
1058;24.02.2024;1;11,98
1058;24.02.2024;2;0
1058;25.02.2024;1;11,98
1058;25.02.2024;2;0
1058;26.02.2024;1;11,98
1058;26.02.2024;2;0
1058;27.02.2024;1;11,98
1058;27.02.2024;2;0
1058;28.02.2024;1;11,98
1058;28.02.2024;2;0
2413;01.11.2023;1;0
2413;01.11.2023;2;0
2413;02.11.2023;1;0
2413;02.11.2023;2;0
2413;03.11.2023;1;0
2413;03.11.2023;2;0
2413;04.11.2023;1;0
2413;04.11.2023;2;0
2413;05.11.2023;1;0
2413;05.11.2023;2;0
2413;06.11.2023;1;0
2413;06.11.2023;2;0
2413;07.11.2023;1;0
2413;07.11.2023;2;0
2413;08.11.2023;1;0
2413;08.11.2023;2;0
2413;09.11.2023;1;0
2413;09.11.2023;2;0
2413;10.11.2023;1;0
2413;10.11.2023;2;0
2413;11.11.2023;1;0
2413;11.11.2023;2;0
2413;12.11.2023;1;0
2413;12.11.2023;2;0
2413;13.11.2023;1;0
2413;13.11.2023;2;0
2413;14.11.2023;1;0
2413;14.11.2023;2;0
2413;15.11.2023;1;0
2413;15.11.2023;2;0
2413;16.11.2023;1;0
2413;16.11.2023;2;0
2413;17.11.2023;1;0
2413;17.11.2023;2;0
2413;18.11.2023;1;0
2413;18.11.2023;2;0
2413;19.11.2023;1;0
2413;19.11.2023;2;0
2413;20.11.2023;1;0
2413;20.11.2023;2;0
2413;21.11.2023;1;0
2413;21.11.2023;2;0
2413;22.11.2023;1;0
2413;22.11.2023;2;0
2413;23.11.2023;1;0
2413;23.11.2023;2;0
2413;24.11.2023;1;0
2413;24.11.2023;2;0
2413;25.11.2023;1;0
2413;25.11.2023;2;0
2413;26.11.2023;1;0
2413;26.11.2023;2;0
2413;27.11.2023;1;0
2413;27.11.2023;2;0
2413;28.11.2023;1;0
2413;28.11.2023;2;0
2413;29.11.2023;1;0
2413;29.11.2023;2;0
2413;30.11.2023;1;0
2413;30.11.2023;2;0
2413;01.12.2023;1;0
2413;01.12.2023;2;0
2413;02.12.2023;1;0
2413;02.12.2023;2;0
2413;03.12.2023;1;0
2413;03.12.2023;2;0
2413;04.12.2023;1;0
2413;04.12.2023;2;0
2413;05.12.2023;1;0
2413;05.12.2023;2;0
2413;06.12.2023;1;0
2413;06.12.2023;2;0
2413;07.12.2023;1;0
2413;07.12.2023;2;0
2413;08.12.2023;1;0
2413;08.12.2023;2;0
2413;09.12.2023;1;0
2413;09.12.2023;2;0
2413;10.12.2023;1;0
2413;10.12.2023;2;0
2413;11.12.2023;1;0
2413;11.12.2023;2;0
2413;12.12.2023;1;0
2413;12.12.2023;2;0
2413;13.12.2023;1;0
2413;13.12.2023;2;0
2413;14.12.2023;1;0
2413;14.12.2023;2;0
2413;15.12.2023;1;0
2413;15.12.2023;2;0
2413;16.12.2023;1;0
2413;16.12.2023;2;0
2413;17.12.2023;1;0
2413;17.12.2023;2;0
2413;18.12.2023;1;0
2413;18.12.2023;2;0
2413;19.12.2023;1;0
2413;19.12.2023;2;0
2413;20.12.2023;1;0
2413;20.12.2023;2;0
2413;21.12.2023;1;0
2413;21.12.2023;2;0
2413;22.12.2023;1;0
2413;22.12.2023;2;0
2413;23.12.2023;1;0
2413;23.12.2023;2;0
2413;24.12.2023;1;0
2413;24.12.2023;2;0
2413;25.12.2023;1;0
2413;25.12.2023;2;0
2413;26.12.2023;1;0
2413;26.12.2023;2;0
2413;27.12.2023;1;0
2413;27.12.2023;2;0
2413;28.12.2023;1;0
2413;28.12.2023;2;0
2413;29.12.2023;1;0
2413;29.12.2023;2;0
2413;30.12.2023;1;0
2413;30.12.2023;2;0
2413;31.12.2023;1;0
2413;31.12.2023;2;0
2413;01.01.2024;1;0
2413;01.01.2024;2;0
2413;02.01.2024;1;0
2413;02.01.2024;2;0
2413;03.01.2024;1;0
2413;03.01.2024;2;0
2413;04.01.2024;1;0
2413;04.01.2024;2;0
2413;05.01.2024;1;0
2413;05.01.2024;2;0
2413;06.01.2024;1;0
2413;06.01.2024;2;0
2413;07.01.2024;1;0
2413;07.01.2024;2;0
2413;08.01.2024;1;0
2413;08.01.2024;2;0
2413;09.01.2024;1;0
2413;09.01.2024;2;0
2413;10.01.2024;1;0
2413;10.01.2024;2;0
2413;11.01.2024;1;0
2413;11.01.2024;2;0
2413;12.01.2024;1;0
2413;12.01.2024;2;0
2413;13.01.2024;1;0
2413;13.01.2024;2;0
2413;14.01.2024;1;0
2413;14.01.2024;2;0
2413;15.01.2024;1;0
2413;15.01.2024;2;0
2413;16.01.2024;1;0
2413;16.01.2024;2;0
2413;17.01.2024;1;0
2413;17.01.2024;2;0
2413;18.01.2024;1;0
2413;18.01.2024;2;0
2413;19.01.2024;1;0
2413;19.01.2024;2;0
2413;20.01.2024;1;0
2413;20.01.2024;2;0
2413;21.01.2024;1;0
2413;21.01.2024;2;0
2413;22.01.2024;1;0
2413;22.01.2024;2;0
2413;23.01.2024;1;0
2413;23.01.2024;2;0
2413;24.01.2024;1;0
2413;24.01.2024;2;0
2413;25.01.2024;1;0
2413;25.01.2024;2;0
2413;26.01.2024;1;0
2413;26.01.2024;2;0
2413;27.01.2024;1;0
2413;27.01.2024;2;0
2413;28.01.2024;1;0
2413;28.01.2024;2;0
2413;29.01.2024;1;0
2413;29.01.2024;2;0
2413;30.01.2024;1;0
2413;30.01.2024;2;0
2413;31.01.2024;1;0
2413;31.01.2024;2;0
2413;01.02.2024;1;0
2413;01.02.2024;2;0
2413;02.02.2024;1;0
2413;02.02.2024;2;0
2413;03.02.2024;1;0
2413;03.02.2024;2;0
2413;04.02.2024;1;0
2413;04.02.2024;2;0
2413;05.02.2024;1;0
2413;05.02.2024;2;0
2413;06.02.2024;1;0
2413;06.02.2024;2;0
2413;07.02.2024;1;0
2413;07.02.2024;2;0
2413;08.02.2024;1;0
2413;08.02.2024;2;0
2413;09.02.2024;1;0
2413;09.02.2024;2;0
2413;10.02.2024;1;0
2413;10.02.2024;2;0
2413;11.02.2024;1;0
2413;11.02.2024;2;0
2413;12.02.2024;1;0
2413;12.02.2024;2;0
2413;13.02.2024;1;0
2413;13.02.2024;2;0
2413;14.02.2024;1;0
2413;14.02.2024;2;0
2413;15.02.2024;1;0
2413;15.02.2024;2;0
2413;16.02.2024;1;0
2413;16.02.2024;2;0
2413;17.02.2024;1;0
2413;17.02.2024;2;0
2413;18.02.2024;1;0
2413;18.02.2024;2;0
2413;19.02.2024;1;0
2413;19.02.2024;2;0
2413;20.02.2024;1;0
2413;20.02.2024;2;0
2413;21.02.2024;1;0
2413;21.02.2024;2;0
2413;22.02.2024;1;0
2413;22.02.2024;2;0
2413;23.02.2024;1;0
2413;23.02.2024;2;0
2413;24.02.2024;1;0
2413;24.02.2024;2;0
2413;25.02.2024;1;0
2413;25.02.2024;2;0
2413;26.02.2024;1;0
2413;26.02.2024;2;0
2413;27.02.2024;1;0
2413;27.02.2024;2;0
2413;28.02.2024;1;0
2413;28.02.2024;2;0
2507;01.11.2023;1;0
2507;01.11.2023;2;0
2507;02.11.2023;1;0
2507;02.11.2023;2;0
2507;03.11.2023;1;0
2507;03.11.2023;2;0
2507;04.11.2023;1;0
2507;04.11.2023;2;0
2507;05.11.2023;1;0
2507;05.11.2023;2;0
2507;06.11.2023;1;0
2507;06.11.2023;2;0
2507;07.11.2023;1;0
2507;07.11.2023;2;0
2507;08.11.2023;1;0
2507;08.11.2023;2;0
2507;09.11.2023;1;0
2507;09.11.2023;2;0
2507;10.11.2023;1;0
2507;10.11.2023;2;0
2507;11.11.2023;1;0
2507;11.11.2023;2;0
2507;12.11.2023;1;0
2507;12.11.2023;2;0
2507;13.11.2023;1;0
2507;13.11.2023;2;0
2507;14.11.2023;1;0
2507;14.11.2023;2;0
2507;15.11.2023;1;0
2507;15.11.2023;2;0
2507;16.11.2023;1;0
2507;16.11.2023;2;0
2507;17.11.2023;1;0
2507;17.11.2023;2;0
2507;18.11.2023;1;0
2507;18.11.2023;2;0
2507;19.11.2023;1;0
2507;19.11.2023;2;0
2507;20.11.2023;1;0
2507;20.11.2023;2;0
2507;21.11.2023;1;0
2507;21.11.2023;2;0
2507;22.11.2023;1;0
2507;22.11.2023;2;0
2507;23.11.2023;1;0
2507;23.11.2023;2;0
2507;24.11.2023;1;0
2507;24.11.2023;2;0
2507;25.11.2023;1;0
2507;25.11.2023;2;0
2507;26.11.2023;1;0
2507;26.11.2023;2;0
2507;27.11.2023;1;0
2507;27.11.2023;2;0
2507;28.11.2023;1;0
2507;28.11.2023;2;0
2507;29.11.2023;1;0
2507;29.11.2023;2;0
2507;30.11.2023;1;0
2507;30.11.2023;2;0
2507;01.12.2023;1;0
2507;01.12.2023;2;0
2507;02.12.2023;1;0
2507;02.12.2023;2;0
2507;03.12.2023;1;0
2507;03.12.2023;2;0
2507;04.12.2023;1;0
2507;04.12.2023;2;0
2507;05.12.2023;1;0
2507;05.12.2023;2;0
2507;06.12.2023;1;0
2507;06.12.2023;2;0
2507;07.12.2023;1;0
2507;07.12.2023;2;0
2507;08.12.2023;1;0
2507;08.12.2023;2;0
2507;09.12.2023;1;0
2507;09.12.2023;2;0
2507;10.12.2023;1;0
2507;10.12.2023;2;0
2507;11.12.2023;1;0
2507;11.12.2023;2;0
2507;12.12.2023;1;0
2507;12.12.2023;2;0
2507;13.12.2023;1;0
2507;13.12.2023;2;0
2507;14.12.2023;1;0
2507;14.12.2023;2;0
2507;15.12.2023;1;0
2507;15.12.2023;2;0
2507;16.12.2023;1;0
2507;16.12.2023;2;0
2507;17.12.2023;1;0
2507;17.12.2023;2;0
2507;18.12.2023;1;0
2507;18.12.2023;2;0
2507;19.12.2023;1;0
2507;19.12.2023;2;0
2507;20.12.2023;1;0
2507;20.12.2023;2;0
2507;21.12.2023;1;0
2507;21.12.2023;2;0
2507;22.12.2023;1;0
2507;22.12.2023;2;0
2507;23.12.2023;1;0
2507;23.12.2023;2;0
2507;24.12.2023;1;0
2507;24.12.2023;2;0
2507;25.12.2023;1;0
2507;25.12.2023;2;0
2507;26.12.2023;1;0
2507;26.12.2023;2;0
2507;27.12.2023;1;0
2507;27.12.2023;2;0
2507;28.12.2023;1;0
2507;28.12.2023;2;0
2507;29.12.2023;1;0
2507;29.12.2023;2;0
2507;30.12.2023;1;0
2507;30.12.2023;2;0
2507;31.12.2023;1;0
2507;31.12.2023;2;0
2507;01.01.2024;1;0
2507;01.01.2024;2;0
2507;02.01.2024;1;0
2507;02.01.2024;2;0
2507;03.01.2024;1;0
2507;03.01.2024;2;0
2507;04.01.2024;1;0
2507;04.01.2024;2;0
2507;05.01.2024;1;0
2507;05.01.2024;2;0
2507;06.01.2024;1;0
2507;06.01.2024;2;0
2507;07.01.2024;1;0
2507;07.01.2024;2;0
2507;08.01.2024;1;0
2507;08.01.2024;2;0
2507;09.01.2024;1;0
2507;09.01.2024;2;0
2507;10.01.2024;1;0
2507;10.01.2024;2;0
2507;11.01.2024;1;0
2507;11.01.2024;2;0
2507;12.01.2024;1;0
2507;12.01.2024;2;0
2507;13.01.2024;1;0
2507;13.01.2024;2;0
2507;14.01.2024;1;0
2507;14.01.2024;2;0
2507;15.01.2024;1;0
2507;15.01.2024;2;0
2507;16.01.2024;1;0
2507;16.01.2024;2;0
2507;17.01.2024;1;0
2507;17.01.2024;2;0
2507;18.01.2024;1;0
2507;18.01.2024;2;0
2507;19.01.2024;1;0
2507;19.01.2024;2;0
2507;20.01.2024;1;0
2507;20.01.2024;2;0
2507;21.01.2024;1;0
2507;21.01.2024;2;0
2507;22.01.2024;1;0
2507;22.01.2024;2;0
2507;23.01.2024;1;0
2507;23.01.2024;2;0
2507;24.01.2024;1;0
2507;24.01.2024;2;0
2507;25.01.2024;1;0
2507;25.01.2024;2;0
2507;26.01.2024;1;0
2507;26.01.2024;2;0
2507;27.01.2024;1;0
2507;27.01.2024;2;0
2507;28.01.2024;1;0
2507;28.01.2024;2;0
2507;29.01.2024;1;0
2507;29.01.2024;2;0
2507;30.01.2024;1;0
2507;30.01.2024;2;0
2507;31.01.2024;1;0
2507;31.01.2024;2;0
2507;01.02.2024;1;0
2507;01.02.2024;2;0
2507;02.02.2024;1;0
2507;02.02.2024;2;0
2507;03.02.2024;1;0
2507;03.02.2024;2;0
2507;04.02.2024;1;0
2507;04.02.2024;2;0
2507;05.02.2024;1;0
2507;05.02.2024;2;0
2507;06.02.2024;1;0
2507;06.02.2024;2;0
2507;07.02.2024;1;0
2507;07.02.2024;2;0
2507;08.02.2024;1;0
2507;08.02.2024;2;0
2507;09.02.2024;1;0
2507;09.02.2024;2;0
2507;10.02.2024;1;0
2507;10.02.2024;2;0
2507;11.02.2024;1;0
2507;11.02.2024;2;0
2507;12.02.2024;1;0
2507;12.02.2024;2;0
2507;13.02.2024;1;0
2507;13.02.2024;2;0
2507;14.02.2024;1;0
2507;14.02.2024;2;0
2507;15.02.2024;1;0
2507;15.02.2024;2;0
2507;16.02.2024;1;0
2507;16.02.2024;2;0
2507;17.02.2024;1;0
2507;17.02.2024;2;0
2507;18.02.2024;1;0
2507;18.02.2024;2;0
2507;19.02.2024;1;0
2507;19.02.2024;2;0
2507;20.02.2024;1;0
2507;20.02.2024;2;0
2507;21.02.2024;1;0
2507;21.02.2024;2;0
2507;22.02.2024;1;0
2507;22.02.2024;2;0
2507;23.02.2024;1;0
2507;23.02.2024;2;0
2507;24.02.2024;1;0
2507;24.02.2024;2;0
2507;25.02.2024;1;0
2507;25.02.2024;2;0
2507;26.02.2024;1;0
2507;26.02.2024;2;0
2507;27.02.2024;1;0
2507;27.02.2024;2;0
2507;28.02.2024;1;0
2507;28.02.2024;2;0
5508;01.11.2023;1;11,98
5508;01.11.2023;2;0
5508;02.11.2023;1;11,98
5508;02.11.2023;2;0
5508;03.11.2023;1;11,98
5508;03.11.2023;2;0
5508;04.11.2023;1;11,98
5508;04.11.2023;2;0
5508;05.11.2023;1;11,98
5508;05.11.2023;2;0
5508;06.11.2023;1;11,98
5508;06.11.2023;2;0
5508;07.11.2023;1;11,98
5508;07.11.2023;2;0
5508;08.11.2023;1;11,98
5508;08.11.2023;2;0
5508;09.11.2023;1;11,98
5508;09.11.2023;2;0
5508;10.11.2023;1;11,98
5508;10.11.2023;2;0
5508;11.11.2023;1;11,98
5508;11.11.2023;2;0
5508;12.11.2023;1;11,98
5508;12.11.2023;2;0
5508;13.11.2023;1;11,98
5508;13.11.2023;2;0
5508;14.11.2023;1;11,98
5508;14.11.2023;2;0
5508;15.11.2023;1;11,98
5508;15.11.2023;2;0
5508;16.11.2023;1;11,98
5508;16.11.2023;2;0
5508;17.11.2023;1;11,98
5508;17.11.2023;2;0
5508;18.11.2023;1;11,98
5508;18.11.2023;2;0
5508;19.11.2023;1;11,98
5508;19.11.2023;2;0
5508;20.11.2023;1;11,98
5508;20.11.2023;2;0
5508;21.11.2023;1;11,98
5508;21.11.2023;2;0
5508;22.11.2023;1;11,98
5508;22.11.2023;2;0
5508;23.11.2023;1;11,98
5508;23.11.2023;2;0
5508;24.11.2023;1;11,98
5508;24.11.2023;2;0
5508;25.11.2023;1;11,98
5508;25.11.2023;2;0
5508;26.11.2023;1;11,98
5508;26.11.2023;2;0
5508;27.11.2023;1;11,98
5508;27.11.2023;2;0
5508;28.11.2023;1;11,98
5508;28.11.2023;2;0
5508;29.11.2023;1;11,98
5508;29.11.2023;2;0
5508;30.11.2023;1;11,98
5508;30.11.2023;2;0
5508;01.12.2023;1;11,98
5508;01.12.2023;2;0
5508;02.12.2023;1;11,98
5508;02.12.2023;2;0
5508;03.12.2023;1;11,98
5508;03.12.2023;2;0
5508;04.12.2023;1;11,98
5508;04.12.2023;2;0
5508;05.12.2023;1;11,98
5508;05.12.2023;2;0
5508;06.12.2023;1;11,98
5508;06.12.2023;2;0
5508;07.12.2023;1;11,98
5508;07.12.2023;2;0
5508;08.12.2023;1;11,98
5508;08.12.2023;2;0
5508;09.12.2023;1;11,98
5508;09.12.2023;2;0
5508;10.12.2023;1;11,98
5508;10.12.2023;2;0
5508;11.12.2023;1;11,98
5508;11.12.2023;2;0
5508;12.12.2023;1;11,98
5508;12.12.2023;2;0
5508;13.12.2023;1;11,98
5508;13.12.2023;2;0
5508;14.12.2023;1;11,98
5508;14.12.2023;2;0
5508;15.12.2023;1;11,98
5508;15.12.2023;2;0
5508;16.12.2023;1;11,98
5508;16.12.2023;2;0
5508;17.12.2023;1;11,98
5508;17.12.2023;2;0
5508;18.12.2023;1;11,98
5508;18.12.2023;2;0
5508;19.12.2023;1;11,98
5508;19.12.2023;2;0
5508;20.12.2023;1;11,98
5508;20.12.2023;2;0
5508;21.12.2023;1;11,98
5508;21.12.2023;2;0
5508;22.12.2023;1;11,98
5508;22.12.2023;2;0
5508;23.12.2023;1;11,98
5508;23.12.2023;2;0
5508;24.12.2023;1;11,98
5508;24.12.2023;2;0
5508;25.12.2023;1;11,98
5508;25.12.2023;2;0
5508;26.12.2023;1;11,98
5508;26.12.2023;2;0
5508;27.12.2023;1;11,98
5508;27.12.2023;2;0
5508;28.12.2023;1;11,98
5508;28.12.2023;2;0
5508;29.12.2023;1;11,98
5508;29.12.2023;2;0
5508;30.12.2023;1;11,98
5508;30.12.2023;2;0
5508;31.12.2023;1;11,98
5508;31.12.2023;2;0
5508;01.01.2024;1;11,98
5508;01.01.2024;2;0
5508;02.01.2024;1;11,98
5508;02.01.2024;2;0
5508;03.01.2024;1;11,98
5508;03.01.2024;2;0
5508;04.01.2024;1;11,98
5508;04.01.2024;2;0
5508;05.01.2024;1;11,98
5508;05.01.2024;2;0
5508;06.01.2024;1;11,98
5508;06.01.2024;2;0
5508;07.01.2024;1;11,98
5508;07.01.2024;2;0
5508;08.01.2024;1;11,98
5508;08.01.2024;2;0
5508;09.01.2024;1;11,98
5508;09.01.2024;2;0
5508;10.01.2024;1;11,98
5508;10.01.2024;2;0
5508;11.01.2024;1;11,98
5508;11.01.2024;2;0
5508;12.01.2024;1;11,98
5508;12.01.2024;2;0
5508;13.01.2024;1;11,98
5508;13.01.2024;2;0
5508;14.01.2024;1;11,98
5508;14.01.2024;2;0
5508;15.01.2024;1;11,98
5508;15.01.2024;2;0
5508;16.01.2024;1;11,98
5508;16.01.2024;2;0
5508;17.01.2024;1;11,98
5508;17.01.2024;2;0
5508;18.01.2024;1;11,98
5508;18.01.2024;2;0
5508;19.01.2024;1;11,98
5508;19.01.2024;2;0
5508;20.01.2024;1;11,98
5508;20.01.2024;2;0
5508;21.01.2024;1;11,98
5508;21.01.2024;2;0
5508;22.01.2024;1;11,98
5508;22.01.2024;2;0
5508;23.01.2024;1;11,98
5508;23.01.2024;2;0
5508;24.01.2024;1;11,98
5508;24.01.2024;2;0
5508;25.01.2024;1;11,98
5508;25.01.2024;2;0
5508;26.01.2024;1;11,98
5508;26.01.2024;2;0
5508;27.01.2024;1;11,98
5508;27.01.2024;2;0
5508;28.01.2024;1;11,98
5508;28.01.2024;2;0
5508;29.01.2024;1;11,98
5508;29.01.2024;2;0
5508;30.01.2024;1;11,98
5508;30.01.2024;2;0
5508;31.01.2024;1;11,98
5508;31.01.2024;2;0
5508;01.02.2024;1;11,98
5508;01.02.2024;2;0
5508;02.02.2024;1;11,98
5508;02.02.2024;2;0
5508;03.02.2024;1;11,98
5508;03.02.2024;2;0
5508;04.02.2024;1;11,98
5508;04.02.2024;2;0
5508;05.02.2024;1;11,98
5508;05.02.2024;2;0
5508;06.02.2024;1;11,98
5508;06.02.2024;2;0
5508;07.02.2024;1;11,98
5508;07.02.2024;2;0
5508;08.02.2024;1;11,98
5508;08.02.2024;2;0
5508;09.02.2024;1;11,98
